Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
PRIMATES	CERCOPITHECIDAE	Chlorocebus	Chlorocebus_pygerythrus	LC	stable	0	0	0.736170528	0.765979148	2080	2549	-0.183993723	-0.203333232	-0.038915706	-0.039693159	4000	8.29404964	8
PRIMATES	CERCOPITHECIDAE	Chlorocebus	Chlorocebus_sabaeus	LC	stable	0	0	0.903807146	0.330077715	809	33	23.51515152	3.199291356	1.738164693	1.007287876	5900	8.68270763	9
PRIMATES	CERCOPITHECIDAE	Chlorocebus	Chlorocebus_tantalus	LC	stable	0	0	0.768635453	0.484272101	2325	1414	0.64427157	0.497297472	0.587197468	0.461969862	4000	8.29404964	8
AFROSORICIDA	CHRYSOCHLORIDAE	Chlorotalpa	Chlorotalpa_duthieae	VU	unknown	1	NA	0.847793089	0.936575252	7	13	-0.461538462	-0.619039208	-0.094794479	-0.099593266	17.195	2.844618644	3
AFROSORICIDA	CHRYSOCHLORIDAE	Chlorotalpa	Chlorotalpa_sclateri	LC	unknown	0	NA	0.811987738	0.876420066	109	109	0	0	-0.073517632	-0.076360265	38.3	3.645449896	4
CETARTIODACTYLA	HIPPOPOTAMIDAE	Choeropsis	Choeropsis_liberiensis	EN	decreasing	1	1	0.941099063	0.53991807	186	18	9.333333333	2.335374916	0.7430405	0.555631002	227500	12.33490552	12
AFROSORICIDA	CHRYSOCHLORIDAE	Chrysochloris	Chrysochloris_asiatica	LC	unknown	0	NA	0.879317241	0.893729413	32	26	0.230769231	0.207639365	-0.016125878	-0.016257315	37.16	3.615232914	4
AFROSORICIDA	CHRYSOCHLORIDAE	Chrysochloris	Chrysochloris_stuhlmanni	LC	unknown	0	NA	0.638549991	0.812576177	155	374	-0.585561497	-0.88083068	-0.214165995	-0.241009699	55.76	4.021056766	4
AFROSORICIDA	CHRYSOCHLORIDAE	Chrysospalax	Chrysospalax_trevelyani	EN	decreasing	1	1	0.884685604	0.942688172	27	51	-0.470588235	-0.635988767	-0.061528902	-0.063503219	434.04	6.073136696	6
AFROSORICIDA	CHRYSOCHLORIDAE	Chrysospalax	Chrysospalax_villosus	VU	unknown	1	NA	0.893668999	0.817304206	83	50	0.66	0.506817602	0.093434968	0.089324088	108.35	4.685366728	5
CHIROPTERA	CISTUGIDAE	Cistugo	Cistugo_lesueuri	LC	decreasing	0	1	0.722271511	0.932328574	26	97	-0.731958763	-1.31661444	-0.225303685	-0.255284177	10.17892383	2.320319291	2
CHIROPTERA	CISTUGIDAE	Cistugo	Cistugo_seabrae	LC	unknown	0	NA	0.86791782	0.747064448	141	65	1.169230769	0.77437262	0.161771012	0.149945575	10.17892383	2.320319291	2
CARNIVORA	VIVERRIDAE	Civettictis	Civettictis_civetta	LC	unknown	0	NA	0.89916536	0.791811918	5160	4713	0.094844048	0.090611932	0.135579473	0.12714307	12075.58	9.39894051	9
CHIROPTERA	HIPPOSIDERIDAE	Cloeotis	Cloeotis_percivali	LC	unknown	0	NA	0.903407442	0.760710182	311	216	0.439814815	0.364514504	0.187584264	0.171921214	4.16	1.425515074	1
CHIROPTERA	EMBALLONURIDAE	Coleura	Coleura_afra	LC	unknown	0	NA	0.642777001	0.559535832	2936	2517	0.166468017	0.153980395	0.148768254	0.138690285	10.68	2.368372834	2
PRIMATES	CERCOPITHECIDAE	Colobus	Colobus_angolensis	LC	unknown	0	NA	0.738968377	0.666066099	1275	1327	-0.039186134	-0.039974577	0.109452018	0.103866216	8990.31	9.10390261	9
PRIMATES	CERCOPITHECIDAE	Colobus	Colobus_guereza	LC	unknown	0	NA	0.79754711	0.778470179	1674	1785	-0.062184874	-0.064202443	0.024505667	0.02421022	9925.88	9.202900767	9
PRIMATES	CERCOPITHECIDAE	Colobus	Colobus_polykomos	VU	unknown	1	NA	0.922301404	0.400663908	153	8	18.125	2.95099638	1.301932834	0.833749133	8797.29	9.082198998	9
PRIMATES	CERCOPITHECIDAE	Colobus	Colobus_satanas	VU	decreasing	1	1	0.971330882	0.744838529	146	30	3.866666667	1.58240924	0.304082489	0.26549972	9055.32	9.111107709	9
PRIMATES	CERCOPITHECIDAE	Colobus	Colobus_vellerosus	VU	unknown	1	NA	0.980934657	0.420756492	183	5	35.6	3.60004824	1.331359529	0.846451586	7700.18	8.948998984	9
RODENTIA	MURIDAE	Colomys	Colomys_goslingi	LC	stable	0	0	0.814502992	0.820641204	1088	1035	0.051207729	0.049939722	-0.007479775	-0.007507889	62.5	4.135166557	4
EULIPOTYPHLA	SORICIDAE	Congosorex	Congosorex_verheyeni	LC	unknown	0	NA	0.897093892	0.642838817	72	23	2.130434783	1.141171903	0.395519169	0.33326651	590.0703713	6.380241803	6
CETARTIODACTYLA	BOVIDAE	Connochaetes	Connochaetes_gnou	LC	increasing	0	0	0.900137432	0.870156937	213	132	0.613636364	0.478490243	0.034454125	0.033873872	156547.5	11.96111476	12
CETARTIODACTYLA	BOVIDAE	Connochaetes	Connochaetes_taurinus	LC	stable	0	0	0.745232961	0.622365916	1908	1793	0.064138316	0.062165378	0.197419301	0.180168659	198619.7	12.19914722	12
RODENTIA	NESOMYIDAE	Cricetomys	Cricetomys_emini	LC	stable	0	0	0.953754171	0.788838629	1295	896	0.4453125	0.368325561	0.20906119	0.189844182	1280	7.154615357	7
RODENTIA	NESOMYIDAE	Cricetomys	Cricetomys_gambianus	LC	stable	0	0	0.763672841	0.548606021	4187	3192	0.311716792	0.271336807	0.39202417	0.330758925	1267.52	7.144817514	7
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_allex	VU	decreasing	1	1	0.802586386	0.845489789	36	46	-0.217391304	-0.245122458	-0.050743845	-0.052076596	7	1.945910149	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_arabica	LC	unknown	0	NA	0.855435092	0.805310331	7	4	0.75	0.559615788	0.062242789	0.060382512	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_attila	LC	unknown	0	NA	0.799751381	0.56530662	412	187	1.203208556	0.789914732	0.414721415	0.346932632	5	1.609437912	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_baileyi	LC	decreasing	0	1	0.816713112	0.790748099	71	66	0.075757576	0.073025135	0.032836012	0.032308428	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_batesi	LC	stable	0	0	0.874019331	0.649299238	217	59	2.677966102	1.30235991	0.346096344	0.297208807	16.49	2.802754137	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_bottegi	DD	unknown	NA	NA	0.806733576	0.873857013	61	92	-0.336956522	-0.410914713	-0.076812837	-0.079923289	3.49	1.249901736	1
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_bottegoides	EN	decreasing	1	1	0.784555281	0.930440418	14	51	-0.725490196	-1.292768303	-0.156791487	-0.170541006	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_buettikoferi	NT	decreasing	0	1	0.879400046	0.616831725	146	44	2.318181818	1.199416988	0.425672531	0.354643654	10	2.302585093	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_caliginea	LC	unknown	0	NA	0.894159154	0.822500284	38	25	0.52	0.418710335	0.087123217	0.083534956	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_cinderella	LC	unknown	0	NA	0.94940845	0.528763087	346	59	4.86440678	1.768901331	0.795527097	0.585298626	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_congobelgica	LC	unknown	0	NA	0.9255717	0.819186724	52	30	0.733333333	0.550046337	0.129866577	0.122099552	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_crenata	LC	unknown	0	NA	0.946948295	0.766320658	234	130	0.8	0.587786665	0.235707644	0.211643797	6.52	1.874874376	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_crossei	LC	unknown	0	NA	0.961843422	0.402028893	397	17	22.35294118	3.150722937	1.392473376	0.872327716	8	2.079441542	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_cyanea	LC	stable	0	0	0.871479216	0.80014041	1649	1445	0.141176471	0.132059722	0.089157859	0.085404791	8.58	2.149433913	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_denti	LC	unknown	0	NA	0.806661932	0.606751504	1130	773	0.461836999	0.379693863	0.329476607	0.284785337	7	1.945910149	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_desperata	EN	decreasing	1	1	0.612103374	0.901624206	25	67	-0.626865672	-0.985816795	-0.321110314	-0.38729663	11.1	2.406945108	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_dolichura	LC	unknown	0	NA	0.87097048	0.727945368	914	723	0.26417704	0.234421349	0.19647781	0.179382083	5.63	1.728109442	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_douceti	LC	unknown	0	NA	0.79592311	0.521545891	261	65	3.015384615	1.390133137	0.526084519	0.422705318	4.3	1.458615023	1
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_elgonius	LC	decreasing	0	1	0.791380457	0.779660263	167	147	0.136054422	0.127561226	0.015032438	0.01492057	6.5	1.871802177	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_erica	DD	unknown	NA	NA	0.886249562	0.81210115	54	10	4.4	1.686398954	0.091304405	0.087373683	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_fischeri	DD	unknown	NA	NA	0.703976093	0.926688115	10	66	-0.848484848	-1.887069649	-0.240331152	-0.274872667	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_flavescens	LC	unknown	0	NA	0.938389757	0.868657256	210	157	0.337579618	0.290861725	0.080276197	0.077216746	31.22	3.441058915	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_foxi	LC	unknown	0	NA	0.923516641	0.423449831	836	113	6.398230088	2.001240794	1.180935197	0.779753774	21	3.044522438	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_fulvastra	LC	stable	0	0	0.880355615	0.63712535	1910	1285	0.486381323	0.396344524	0.381762028	0.323359516	10	2.302585093	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_fumosa	LC	decreasing	0	1	0.815964611	0.924159781	16	36	-0.555555556	-0.810930216	-0.117074094	-0.124513994	14.49	2.673458756	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_fuscomurina	LC	unknown	0	NA	0.743175569	0.577683239	4379	3700	0.183513514	0.168487568	0.286475906	0.251906624	5.6	1.722766598	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_glassi	NT	decreasing	0	1	0.493244559	0.765212643	70	406	-0.827586207	-1.757857918	-0.355415043	-0.439148646	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_goliath	LC	unknown	0	NA	0.943613375	0.604519832	254	38	5.684210526	1.899748107	0.560930386	0.445282045	87.92	4.47642731	4
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_grandiceps	NT	unknown	0	NA	0.932108933	0.600066863	114	7	15.28571429	2.790288299	0.553341787	0.440408602	23	3.135494216	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_grassei	LC	unknown	0	NA	0.954763911	0.65008797	162	32	4.0625	1.621860432	0.468668788	0.384356404	13.5	2.602689685	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_greenwoodi	LC	unknown	0	NA	0.942838316	0.518586434	28	2	13	2.63905733	0.818092904	0.597788097	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_hildegardeae	LC	unknown	0	NA	0.791123953	0.83998031	1089	1375	-0.208	-0.233193887	-0.058163693	-0.059923791	10.28	2.33020026	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_hirta	LC	unknown	0	NA	0.86232755	0.629501608	1703	1074	0.58566108	0.461001406	0.369857582	0.31470678	15.8	2.76000994	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_jacksoni	LC	stable	0	0	0.770761602	0.827270404	412	521	-0.209213052	-0.234726692	-0.068307535	-0.070752492	7	1.945910149	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_jouvenetae	LC	unknown	0	NA	0.977887543	0.659255509	92	7	12.14285714	2.575878428	0.483321003	0.394283495	9.79	2.281361457	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_lamottei	LC	unknown	0	NA	0.920390588	0.45237054	700	44	14.90909091	2.766890701	1.034594448	0.710296511	20.5	3.020424886	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_lanosa	VU	decreasing	1	1	0.618535259	0.901587939	8	39	-0.794871795	-1.584120104	-0.313949054	-0.376803388	8.025454179	2.082618263	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_latona	LC	unknown	0	NA	0.866651696	0.780649937	76	38	1	0.693147181	0.110166869	0.104510337	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_littoralis	LC	unknown	0	NA	0.910946958	0.728237722	819	510	0.605882353	0.473673358	0.250892298	0.223857135	18.61	2.923699071	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_lucina	VU	stable	1	0	0.575270836	0.870971736	17	164	-0.896341463	-2.266653084	-0.339506884	-0.414768578	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_ludia	LC	unknown	0	NA	0.799626082	0.441790611	418	175	1.388571429	0.870695459	0.809966222	0.593308183	5.15	1.638996715	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_luna	LC	unknown	0	NA	0.592751866	0.684650498	947	1345	-0.295910781	-0.350850199	-0.134227071	-0.144132612	13.83	2.626840146	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_lusitania	LC	unknown	0	NA	0.916537223	0.615234467	938	309	2.035598706	1.110408672	0.48973647	0.398599239	2.48	0.90825856	1
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_macarthuri	LC	unknown	0	NA	0.945523624	0.661767043	177	36	3.916666667	1.592630794	0.428786209	0.356825279	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_macmillani	NT	unknown	0	NA	0.890737097	0.890119254	21	23	-0.086956522	-0.090971778	0.000694112	0.000693872	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_manengubae	VU	decreasing	1	1	0.666510656	0.83110227	46	106	-0.566037736	-0.834797698	-0.198040145	-0.220696729	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_maquassiensis	LC	unknown	0	NA	0.906451665	0.763060085	278	171	0.625730994	0.485957557	0.1879165	0.172200932	5.99	1.790091412	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_mariquensis	LC	unknown	0	NA	0.876312874	0.715544232	1097	885	0.239548023	0.214746815	0.22468023	0.202679773	10.35	2.33698652	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_maurisca	LC	unknown	0	NA	0.865390282	0.802475496	324	306	0.058823529	0.057158414	0.078400881	0.075479278	14	2.63905733	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_monax	LC	unknown	0	NA	0.796072028	0.829329318	110	137	-0.197080292	-0.21950056	-0.040101428	-0.040927654	16	2.772588722	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_montis	LC	unknown	0	NA	0.821875538	0.833861424	162	182	-0.10989011	-0.116410352	-0.014373954	-0.01447826	14.49	2.673458756	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_muricauda	LC	unknown	0	NA	0.951337336	0.525226382	153	5	29.6	3.421000009	0.811290083	0.594039345	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_mutesae	DD	unknown	NA	NA	0.589254548	0.78758094	76	329	-0.76899696	-1.46532441	-0.251817155	-0.290107886	23.91	3.174296781	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_nanilla	LC	stable	0	0	0.619592991	0.549539726	1230	1031	0.193016489	0.176484964	0.127476254	0.119981731	6.5	1.871802177	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_nigeriae	LC	unknown	0	NA	0.907353368	0.589820151	268	42	5.380952381	1.853317362	0.538355999	0.430714313	23	3.135494216	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_nigricans	LC	unknown	0	NA	0.914673753	0.779749728	88	31	1.838709677	1.04334961	0.173035039	0.159594441	20	2.995732274	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_nigrofusca	LC	unknown	0	NA	0.656875315	0.711331986	1666	2338	-0.28742515	-0.338870319	-0.076555915	-0.079645028	11.75	2.463853241	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_nimbae	NT	decreasing	0	1	0.902769622	0.666296246	48	11	3.363636364	1.473305738	0.354907262	0.30373301	15.502	2.740969048	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_niobe	NT	unknown	0	NA	0.792353302	0.778578361	36	16	1.25	0.810930216	0.017692427	0.017537738	16	2.772588722	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_obscurior	LC	unknown	0	NA	0.949922483	0.499129004	148	7	20.14285714	3.051302125	0.903160256	0.643515797	4	1.386294361	1
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_olivieri	LC	unknown	0	NA	0.904619954	0.810544243	5262	4917	0.070164735	0.067812594	0.116064868	0.109808988	34.42	3.538637791	4
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_parvipes	LC	stable	0	0	0.8062984	0.76120936	2062	2109	-0.022285443	-0.022537516	0.059233428	0.057545466	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_pasha	LC	unknown	0	NA	0.594653139	0.466200846	961	601	0.599001664	0.469379474	0.275529945	0.243361735	6.5	1.871802177	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_picea	EN	decreasing	1	1	0.606861068	0.892657341	8	45	-0.822222222	-1.727220948	-0.320163471	-0.385902908	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_pitmani	DD	unknown	NA	NA	0.789705867	0.85070052	19	9	1.111111111	0.747214402	-0.071699325	-0.074399596	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_planiceps	DD	unknown	NA	NA	0.79847525	0.585503443	233	138	0.688405797	0.523784768	0.36374134	0.310231908	2.5	0.916290732	1
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_poensis	LC	unknown	0	NA	0.913054887	0.569015556	533	161	2.310559006	1.197117059	0.604622013	0.472888223	17.05	2.836150204	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_roosevelti	LC	unknown	0	NA	0.822173493	0.688315529	900	574	0.567944251	0.449765367	0.194471806	0.177704084	11	2.397895273	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_selina	DD	unknown	NA	NA	0.729936656	0.81382846	33	53	-0.377358491	-0.473784352	-0.103082908	-0.108791849	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_silacea	LC	stable	0	0	0.960967148	0.769391213	193	81	1.382716049	0.868241034	0.248996781	0.222340654	7	1.945910149	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_smithii	LC	unknown	0	NA	0.758146635	0.740361399	138	115	0.2	0.182321557	0.024022372	0.023738374	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_somalica	LC	unknown	0	NA	0.533827471	0.492402306	518	606	-0.145214521	-0.156904744	0.084128699	0.080776622	11.5	2.442347035	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_stenocephala	EN	decreasing	1	1	0.465877528	0.884117333	7	192	-0.963541667	-3.311585223	-0.473059163	-0.640667	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_suaveolens	LC	stable	0	0	0.718150539	0.873287239	17	17	0	0	-0.177646818	-0.195585315	7.35	1.994700313	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_tansaniana	EN	decreasing	1	1	0.579717697	0.839551325	6	128	-0.953125	-3.060270795	-0.309491059	-0.370326358	12	2.48490665	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_tarella	EN	decreasing	1	1	0.555819677	0.888727776	8	113	-0.92920354	-2.647946277	-0.374589506	-0.469347055	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_telfordi	VU	decreasing	1	1	0.570292412	0.877032425	9	64	-0.859375	-1.961658506	-0.349747631	-0.430394732	13.6	2.610069793	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_thalia	LC	unknown	0	NA	0.946394493	0.809973276	89	33	1.696969697	0.992128808	0.168426813	0.15565824	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_theresae	LC	unknown	0	NA	0.952357834	0.526179115	138	4	33.5	3.540959324	0.809949894	0.593299162	17.6	2.867898902	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_turba	LC	unknown	0	NA	0.787040374	0.793624532	2197	2482	-0.114826753	-0.121971893	-0.008296313	-0.008330919	14.49	2.673458756	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_ultima	DD	unknown	NA	NA	0.65025564	0.94332534	4	90	-0.955555556	-3.113515309	-0.310677226	-0.372045651	16	2.772588722	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_usambarae	EN	decreasing	1	1	0.833228765	0.858326458	10	14	-0.285714286	-0.336472237	-0.029240265	-0.029676282	11.83	2.470638678	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_viaria	LC	stable	0	0	0.862555324	0.70868383	2860	2434	0.175020542	0.16128563	0.217122909	0.196489802	16.49	2.802754137	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_voi	LC	stable	0	0	0.84480832	0.572861077	1634	944	0.730932203	0.548660109	0.474717613	0.388466522	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_xantippe	LC	stable	0	0	0.532918963	0.675565262	101	296	-0.658783784	-1.075238937	-0.211151027	-0.237180392	11.4	2.433613355	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_yankariensis	LC	stable	0	0	0.869884502	0.536902196	865	297	1.912457912	1.068997368	0.620191738	0.482544499	4.99	1.60743591	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_zaphiri	DD	unknown	NA	NA	0.797316849	0.840032408	22	21	0.047619048	0.046520016	-0.050849894	-0.05218832	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_zarudnyi	LC	unknown	0	NA	0.500261595	0.831866458	32	163	-0.803680982	-1.628014298	-0.39862752	-0.508540769	6.708	1.903300844	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_zimmeri	DD	unknown	NA	NA	0.578420123	0.882437305	4	351	-0.988603989	-4.474491862	-0.344519865	-0.422387282	14.49	2.673458756	3
CARNIVORA	HYAENIDAE	Crocuta	Crocuta_crocuta	LC	decreasing	0	1	0.861817703	0.779252049	5191	4996	0.039031225	0.038288765	0.105955005	0.100709219	63369.98	11.05674553	11
CARNIVORA	HERPESTIDAE	Crossarchus	Crossarchus_alexandri	LC	decreasing	0	1	0.902628385	0.659747231	595	335	0.776119403	0.574430874	0.368142741	0.313454157	1503.4	7.315484489	7
CARNIVORA	HERPESTIDAE	Crossarchus	Crossarchus_ansorgei	LC	decreasing	0	1	0.900132094	0.734750851	321	231	0.38961039	0.329023413	0.225084794	0.203010061	700	6.551080335	7
CARNIVORA	HERPESTIDAE	Crossarchus	Crossarchus_obscurus	LC	unknown	0	NA	0.958664876	0.417875096	225	6	36.5	3.624340933	1.294142161	0.830358987	1395.09	7.240714208	7
CARNIVORA	HERPESTIDAE	Crossarchus	Crossarchus_platycephalus	LC	unknown	0	NA	0.889303569	0.573899295	281	75	2.746666667	1.320866556	0.549581218	0.437984713	1250	7.13089883	7
AFROSORICIDA	CHRYSOCHLORIDAE	Cryptochloris	Cryptochloris_zyli	EN	unknown	1	NA	0.671862673	0.938375126	4	119	-0.966386555	-3.392829132	-0.284014831	-0.334095826	21	3.044522438	3
RODENTIA	BATHYERGIDAE	Fukomys	Cryptomys_anselli	NT	decreasing	0	1	0.702154838	0.930179752	11	72	-0.847222222	-1.878770846	-0.245140699	-0.281223903	85.59	4.449568454	4
RODENTIA	BATHYERGIDAE	Fukomys	Cryptomys_bocagei	LC	unknown	0	NA	0.9161808	0.741335396	346	171	1.023391813	0.704775219	0.235851957	0.211760576	93.84	4.541591204	5
RODENTIA	BATHYERGIDAE	Fukomys	Cryptomys_damarensis	LC	stable	0	0	0.969808452	0.717907781	415	79	4.253164557	1.658830668	0.350881655	0.300757457	112.2	4.720282993	5
RODENTIA	BATHYERGIDAE	Fukomys	Cryptomys_darlingi	LC	stable	0	0	0.880377984	0.65858939	121	22	4.5	1.704748092	0.336763084	0.290251083	65.58	4.183270771	4
RODENTIA	BATHYERGIDAE	Fukomys	Cryptomys_foxi	DD	unknown	NA	NA	0.852826052	0.888261275	11	10	0.1	0.09531018	-0.039892793	-0.040710327	140.866875	4.947815295	5
RODENTIA	BATHYERGIDAE	Cryptomys	Cryptomys_hottentotus	LC	stable	0	0	0.70247121	0.852260809	503	891	-0.435465769	-0.571754257	-0.175755587	-0.193288175	75.13	4.319219946	4
RODENTIA	BATHYERGIDAE	Fukomys	Cryptomys_kafuensis	VU	decreasing	1	1	0.537864117	0.731233064	68	287	-0.763066202	-1.439974511	-0.264442291	-0.30712628	140.866875	4.947815295	5
RODENTIA	BATHYERGIDAE	Fukomys	Cryptomys_mechowi	LC	stable	0	0	0.825305844	0.733725395	618	447	0.382550336	0.323929863	0.1248157	0.1176192	271.54	5.604109458	6
